"Model","Simulation","Sample_Size","N_False_Covariates","Covariate","True_Effect","Estimate","SE","p_value","Significant","RMSE_data","RMSE_latent"
"VAST_RSR",19,50,3,"false_2",0,-0.219518456610147,3.78425678323932e-05,0,TRUE,0.231509177326343,0.148554245842589
"VAST_RSR",19,50,3,"false_3",0,0.0447150706424407,3.67583208604332e-05,0,TRUE,0.231509177326343,0.148554245842589
"VAST_Selected",19,50,3,"real",1,1.3048983723797,2.16620061906828e-05,0,TRUE,0.234552771255648,0.15817562151053
"Covariate_Only",20,50,3,"real",1,1.23130457449724,0.227148070625946,2.24073490452662e-06,TRUE,0.320537273196773,0.245662168326369
"Covariate_Only",20,50,3,"false_1",0,-0.0251491899812809,0.22838910663864,0.912807371446013,FALSE,0.320537273196773,0.245662168326369
"Covariate_Only",20,50,3,"false_2",0,0.12144567608544,0.283860967123135,0.67081182265183,FALSE,0.320537273196773,0.245662168326369
"Covariate_Only",20,50,3,"false_3",0,-0.492421133675337,0.295216207354233,0.10226039697414,FALSE,0.320537273196773,0.245662168326369
"VAST_GMRF",20,50,3,"real",1,1.00794052447184,0.225147328535909,7.57686502639299e-06,TRUE,0.331702995215133,0.252002122244888
"VAST_GMRF",20,50,3,"false_1",0,-0.0257200576393695,0.220942199475794,0.907326978418189,FALSE,0.331702995215133,0.252002122244888
"VAST_GMRF",20,50,3,"false_2",0,-0.0376594574585295,0.24080656035387,0.875726537193254,FALSE,0.331702995215133,0.252002122244888
"VAST_GMRF",20,50,3,"false_3",0,-0.199092811434857,0.307692704094261,0.51759906381624,FALSE,0.331702995215133,0.252002122244888
"VAST_RSR",20,50,3,"real",1,1.23130457449724,0.135428192979107,0,TRUE,0.320537273196773,0.245662168326369
"VAST_RSR",20,50,3,"false_1",0,-0.0251491899812809,0.136168112381275,0.853470454427479,FALSE,0.320537273196773,0.245662168326369
"VAST_RSR",20,50,3,"false_2",0,0.12144567608544,0.1692410493686,0.473010156412582,FALSE,0.320537273196773,0.245662168326369
"VAST_RSR",20,50,3,"false_3",0,-0.492421133675336,0.176011169234041,0.00514727030807727,TRUE,0.320537273196773,0.245662168326369
"VAST_Selected",20,50,3,"real",1,1.19490528976091,0.111446713182169,0,TRUE,0.332774940543446,0.25670298045269
"Covariate_Only",21,50,3,"real",1,0.944943627555873,0.152458816776012,1.58589090507305e-07,TRUE,0.24586561678854,0.211418452300025
"Covariate_Only",21,50,3,"false_1",0,0.571755199759214,0.245814099366045,0.0245845596338352,TRUE,0.24586561678854,0.211418452300025
"Covariate_Only",21,50,3,"false_2",0,-0.649504282336123,0.183523115108426,0.000945889290914319,TRUE,0.24586561678854,0.211418452300025
"Covariate_Only",21,50,3,"false_3",0,0.0946805648302114,0.193374212383115,0.626778758262957,FALSE,0.24586561678854,0.211418452300025
"VAST_GMRF",21,50,3,"real",1,0.876152905619482,0.192257871270136,5.18460442566759e-06,TRUE,0.250333957193479,0.211877206329193
"VAST_GMRF",21,50,3,"false_1",0,0.422639743088313,0.258542268885862,0.102111387789023,FALSE,0.250333957193479,0.211877206329193
"VAST_GMRF",21,50,3,"false_2",0,-0.469588541425078,0.248314859093561,0.058610829165079,FALSE,0.250333957193479,0.211877206329193
"VAST_GMRF",21,50,3,"false_3",0,0.0910624534800884,0.206936942872732,0.659901413021845,FALSE,0.250333957193479,0.211877206329193
"VAST_RSR",21,50,3,"real",1,0.944943627555874,0.131055193184929,5.58442181386454e-13,TRUE,0.24586561678854,0.211418452300025
"VAST_RSR",21,50,3,"false_1",0,0.571755199759215,0.21130437032924,0.00681324632819436,TRUE,0.24586561678854,0.211418452300025
"VAST_RSR",21,50,3,"false_2",0,-0.649504282336123,0.157758388875407,3.83698958429379e-05,TRUE,0.24586561678854,0.211418452300025
"VAST_RSR",21,50,3,"false_3",0,0.0946805648302112,0.166226495107103,0.568957381821496,FALSE,0.24586561678854,0.211418452300025
"VAST_Selected",21,50,3,"real",1,1.00552920861474,0.126854774011419,2.22044604925031e-15,TRUE,0.292070488969136,0.247985353155279
"Covariate_Only",22,50,3,"real",1,1.10435822455404,0.183669221486741,2.98915953448452e-07,TRUE,0.246721012386315,0.165873156196396
"Covariate_Only",22,50,3,"false_1",0,0.153994920135904,0.174768546414541,0.382926156462882,FALSE,0.246721012386315,0.165873156196396
"Covariate_Only",22,50,3,"false_2",0,0.390780050904293,0.188424285588832,0.0438367227883333,TRUE,0.246721012386315,0.165873156196396
"Covariate_Only",22,50,3,"false_3",0,-0.0321970667394635,0.115767579218703,0.782195579572203,FALSE,0.246721012386315,0.165873156196396
"VAST_GMRF",22,50,3,"real",1,1.0938958249051,0.18701211435415,4.93552998470648e-09,TRUE,0.246829919638573,0.166657671119935
"VAST_GMRF",22,50,3,"false_1",0,0.17018882600219,0.182620098916495,0.351373615966973,FALSE,0.246829919638573,0.166657671119935
"VAST_GMRF",22,50,3,"false_2",0,0.379658229429233,0.192569940529376,0.0486628016975876,TRUE,0.246829919638573,0.166657671119935
"VAST_GMRF",22,50,3,"false_3",0,-0.052166821248696,0.136849205119228,0.703055368217443,FALSE,0.246829919638573,0.166657671119935
"VAST_RSR",22,50,3,"real",1,1.10435822455404,0.182096296301259,1.32205524305817e-09,TRUE,0.246721012386315,0.165873156196396
"VAST_RSR",22,50,3,"false_1",0,0.153994920135904,0.173271845736767,0.374138795481881,FALSE,0.246721012386315,0.165873156196396
"VAST_RSR",22,50,3,"false_2",0,0.390780050904293,0.186810638501094,0.0364518321766286,TRUE,0.246721012386315,0.165873156196396
"VAST_RSR",22,50,3,"false_3",0,-0.0321970667394636,0.114776157032986,0.779078187954541,FALSE,0.246721012386315,0.165873156196396
"VAST_Selected",22,50,3,"real",1,1.14972639251642,0.169290826085583,1.11028963800663e-11,TRUE,0.248967642256666,0.165866095888047
"VAST_Selected",22,50,3,"false_1",0,0.409692943347714,0.180090418277407,0.0229101799631266,TRUE,0.248967642256666,0.165866095888047
"Covariate_Only",23,50,3,"real",1,0.874606421256024,0.220383029800789,0.000257193903649142,TRUE,0.259858405019712,0.176754354965133
"Covariate_Only",23,50,3,"false_1",0,0.369097629387203,0.148817140931375,0.0169384118486648,TRUE,0.259858405019712,0.176754354965133
"Covariate_Only",23,50,3,"false_2",0,-0.0554277011531258,0.192678160170718,0.774920155028945,FALSE,0.259858405019712,0.176754354965133
"Covariate_Only",23,50,3,"false_3",0,0.00329972272521226,0.216609647726419,0.98791323733147,FALSE,0.259858405019712,0.176754354965133
"VAST_GMRF",23,50,3,"real",1,0.965682203981466,0.239516540109569,5.53518552642851e-05,TRUE,0.262467928980465,0.186071559206663
"VAST_GMRF",23,50,3,"false_1",0,0.277182580445157,0.212835302975294,0.192802347703042,FALSE,0.262467928980465,0.186071559206663
"VAST_GMRF",23,50,3,"false_2",0,-0.0925417143087743,0.237475973771563,0.696766719694785,FALSE,0.262467928980465,0.186071559206663
"VAST_GMRF",23,50,3,"false_3",0,0.0355681027667664,0.24031454673089,0.882337678529925,FALSE,0.262467928980465,0.186071559206663
"VAST_RSR",23,50,3,"real",1,0.874606421256024,0.167449353649103,1.75942642899329e-07,TRUE,0.259858405019712,0.176754354965133
"VAST_RSR",23,50,3,"false_1",0,0.369097629387203,0.11307283543289,0.00109755554995239,TRUE,0.259858405019712,0.176754354965133
"VAST_RSR",23,50,3,"false_2",0,-0.0554277011531258,0.146398901095285,0.704979457388333,FALSE,0.259858405019712,0.176754354965133
"VAST_RSR",23,50,3,"false_3",0,0.00329972272521226,0.164582298095889,0.984004224778688,FALSE,0.259858405019712,0.176754354965133
"VAST_Selected",23,50,3,"real",1,1.08953406934464,0.149750081666163,3.44724249146111e-13,TRUE,0.279551623556934,0.213076685483675
"Covariate_Only",24,50,3,"real",1,1.69776038408426,0.196339849148792,4.01938961475447e-11,TRUE,0.234475811260419,0.205256297203345
"Covariate_Only",24,50,3,"false_1",0,0.13599618828313,0.156403511194756,0.389176493718293,FALSE,0.234475811260419,0.205256297203345
"Covariate_Only",24,50,3,"false_2",0,0.259598540892951,0.139330783111674,0.0689710654737333,FALSE,0.234475811260419,0.205256297203345
"Covariate_Only",24,50,3,"false_3",0,-0.0998814157115253,0.181069498047752,0.583938294137218,FALSE,0.234475811260419,0.205256297203345
"VAST_GMRF",24,50,3,"real",1,1.26580668789993,0.285953515858172,9.5722482615912e-06,TRUE,0.256145816530758,0.237939201932938
"VAST_GMRF",24,50,3,"false_1",0,-0.139140593327706,0.244914406423173,0.569953985137362,FALSE,0.256145816530758,0.237939201932938
"VAST_GMRF",24,50,3,"false_2",0,0.107937801360924,0.207457465655568,0.60286228244644,FALSE,0.256145816530758,0.237939201932938
"VAST_GMRF",24,50,3,"false_3",0,-0.0550942655191375,0.187687496563829,0.76910748428998,FALSE,0.256145816530758,0.237939201932938
"VAST_RSR",24,50,3,"real",1,1.69776038408426,0.101415600257673,0,TRUE,0.234475811260419,0.205256297203345
"VAST_RSR",24,50,3,"false_1",0,0.13599618828313,0.0807872474130475,0.0923002312114,FALSE,0.234475811260419,0.205256297203345
"VAST_RSR",24,50,3,"false_2",0,0.259598540892951,0.0719686557003197,0.000309631671622901,TRUE,0.234475811260419,0.205256297203345
"VAST_RSR",24,50,3,"false_3",0,-0.0998814157115253,0.0935279919612862,0.285551764404475,FALSE,0.234475811260419,0.205256297203345
"VAST_Selected",24,50,3,"real",1,1.71353057482727,0.0896253977304235,0,TRUE,0.244625748061097,0.215293662859668
"Covariate_Only",25,50,3,"real",1,1.23849551485947,0.170593017025861,4.20101214225915e-09,TRUE,0.246700972986417,0.175882006716859
"Covariate_Only",25,50,3,"false_1",0,-0.215372984162911,0.230608300011822,0.355322371868176,FALSE,0.246700972986417,0.175882006716859
"Covariate_Only",25,50,3,"false_2",0,-0.453188060599414,0.181880684480856,0.0164667304981096,TRUE,0.246700972986417,0.175882006716859
"Covariate_Only",25,50,3,"false_3",0,0.203432840330509,0.121935605137915,0.102188298966233,FALSE,0.246700972986417,0.175882006716859
"VAST_GMRF",25,50,3,"real",1,0.823823268328404,0.215837105929986,0.000135152560314156,TRUE,0.32236107265933,0.29382757829023
"VAST_GMRF",25,50,3,"false_1",0,-0.462168860695369,0.23841989493398,0.0525663946934452,FALSE,0.32236107265933,0.29382757829023
"VAST_GMRF",25,50,3,"false_2",0,-0.282136725472051,0.202709997415721,0.163975571904316,FALSE,0.32236107265933,0.29382757829023
"VAST_GMRF",25,50,3,"false_3",0,0.356639328258728,0.178985044532914,0.0463091052305881,TRUE,0.32236107265933,0.29382757829023
"VAST_RSR",25,50,3,"real",1,1.23849551485947,0.136351461463145,0,TRUE,0.246700972986417,0.175882006716859
"VAST_RSR",25,50,3,"false_1",0,-0.215372984162911,0.184320432807497,0.242617040902843,FALSE,0.246700972986417,0.175882006716859
"VAST_RSR",25,50,3,"false_2",0,-0.453188060599414,0.145373460023409,0.00182450272413892,TRUE,0.246700972986417,0.175882006716859
"VAST_RSR",25,50,3,"false_3",0,0.203432840330508,0.097460600995334,0.0368579402521986,TRUE,0.246700972986417,0.175882006716859
"VAST_Selected",25,50,3,"real",1,1.06462000134347,0.060872467942933,0,TRUE,0.265479431135383,0.188571671754929
"VAST_Selected",25,50,3,"false_1",0,0.0210683522673052,0.0447865814744022,0.638057392463125,FALSE,0.265479431135383,0.188571671754929
"Covariate_Only",26,50,3,"real",1,1.90019895858595,0.219143988492115,3.7149059349544e-11,TRUE,0.315927393170474,0.238436778208112
"Covariate_Only",26,50,3,"false_1",0,-0.373013754259815,0.2365424606441,0.121813728181129,FALSE,0.315927393170474,0.238436778208112
"Covariate_Only",26,50,3,"false_2",0,-0.311547354959239,0.198480423175923,0.123499290540144,FALSE,0.315927393170474,0.238436778208112
"Covariate_Only",26,50,3,"false_3",0,0.644113662110836,0.273656828956628,0.0230135274767763,TRUE,0.315927393170474,0.238436778208112
"VAST_GMRF",26,50,3,"real",1,1.76522307667975,0.278934229869474,2.47626030791537e-10,TRUE,0.319354591270199,0.241371723922842
"VAST_GMRF",26,50,3,"false_1",0,-0.258087042148279,0.262124812742752,0.324822555218626,FALSE,0.319354591270199,0.241371723922842
"VAST_GMRF",26,50,3,"false_2",0,-0.292663381502751,0.213350987645938,0.170142497271307,FALSE,0.319354591270199,0.241371723922842
"VAST_GMRF",26,50,3,"false_3",0,0.528617107415782,0.301203071418926,0.0792560611607497,FALSE,0.319354591270199,0.241371723922842
"VAST_RSR",26,50,3,"real",1,1.90019895858595,2.98338116578268e-05,0,TRUE,0.315927393170474,0.238436778208112
"VAST_RSR",26,50,3,"false_1",0,-0.373013754259815,3.22024038555312e-05,0,TRUE,0.315927393170474,0.238436778208112
"VAST_RSR",26,50,3,"false_2",0,-0.311547354959239,2.70207163953726e-05,0,TRUE,0.315927393170474,0.238436778208112
"VAST_RSR",26,50,3,"false_3",0,0.644113662110836,3.72550775868712e-05,0,TRUE,0.315927393170474,0.238436778208112
"VAST_Selected",26,50,3,"real",1,1.94796710720457,0.148559720282413,0,TRUE,0.344864619278413,0.260228094612505
"Covariate_Only",27,50,3,"real",1,1.32252206991865,0.238271218678315,1.44387874263799e-06,TRUE,0.366470855272913,0.267250101459707
"Covariate_Only",27,50,3,"false_1",0,0.353782241764438,0.2737185629135,0.202780330956379,FALSE,0.366470855272913,0.267250101459707
"Covariate_Only",27,50,3,"false_2",0,-0.598477727133294,0.326697862648865,0.0735899524106276,FALSE,0.366470855272913,0.267250101459707
"Covariate_Only",27,50,3,"false_3",0,0.408090814991823,0.269475751193411,0.136920396208403,FALSE,0.366470855272913,0.267250101459707
"VAST_GMRF",27,50,3,"real",1,1.24194000420664,0.291194001663938,1.99909620810512e-05,TRUE,0.37578022402582,0.258287949495973
"VAST_GMRF",27,50,3,"false_1",0,0.159408491081322,0.361498962599127,0.659238133119324,FALSE,0.37578022402582,0.258287949495973
"VAST_GMRF",27,50,3,"false_2",0,-0.250040669830802,0.354824338881377,0.481004041653321,FALSE,0.37578022402582,0.258287949495973
"VAST_GMRF",27,50,3,"false_3",0,0.332160406040457,0.363411692085991,0.360713781168631,FALSE,0.37578022402582,0.258287949495973
"VAST_RSR",27,50,3,"real",1,1.32252206991865,0.154215747431076,0,TRUE,0.366470855272913,0.267250101459707
"VAST_RSR",27,50,3,"false_1",0,0.353782241764438,0.177158252682019,0.0458268931018807,TRUE,0.366470855272913,0.267250101459707
"VAST_RSR",27,50,3,"false_2",0,-0.598477727133294,0.211447926241354,0.00464929229277922,TRUE,0.366470855272913,0.267250101459707
"VAST_RSR",27,50,3,"false_3",0,0.408090814991823,0.174412187151099,0.0192937195979302,TRUE,0.366470855272913,0.267250101459707
"VAST_Selected",27,50,3,"real",1,1.41860087218235,0.128602670561409,0,TRUE,0.403761051941413,0.278107549574096
"Covariate_Only",28,50,3,"real",1,0.875890358394998,0.172603042487337,7.17300979769007e-06,TRUE,0.2716500942062,0.178140216376624
"Covariate_Only",28,50,3,"false_1",0,-0.0948483225443399,0.24844021383045,0.704424997538756,FALSE,0.2716500942062,0.178140216376624
"Covariate_Only",28,50,3,"false_2",0,0.254604422298532,0.181358513908749,0.167220444592173,FALSE,0.2716500942062,0.178140216376624
"Covariate_Only",28,50,3,"false_3",0,-0.0534306831809278,0.163091382437434,0.744724430692466,FALSE,0.2716500942062,0.178140216376624
"VAST_GMRF",28,50,3,"real",1,1.02789310395802,0.230214701019284,8.0093993458652e-06,TRUE,0.275726844825713,0.183885772311192
"VAST_GMRF",28,50,3,"false_1",0,-0.165896497826866,0.284888372233237,0.560350445073462,FALSE,0.275726844825713,0.183885772311192
"VAST_GMRF",28,50,3,"false_2",0,0.288145445279617,0.235144331755178,0.220425217748643,FALSE,0.275726844825713,0.183885772311192
"VAST_GMRF",28,50,3,"false_3",0,-0.0298022720055153,0.202404758387332,0.882941827319476,FALSE,0.275726844825713,0.183885772311192
"VAST_RSR",28,50,3,"real",1,0.875890358394998,4.97742040447045e-05,0,TRUE,0.2716500942062,0.178140216376624
"VAST_RSR",28,50,3,"false_1",0,-0.0948483225443402,7.16436611887306e-05,0,TRUE,0.2716500942062,0.178140216376624
"VAST_RSR",28,50,3,"false_2",0,0.254604422298532,5.22990530552247e-05,0,TRUE,0.2716500942062,0.178140216376624
"VAST_RSR",28,50,3,"false_3",0,-0.0534306831809279,4.70312900073551e-05,0,TRUE,0.2716500942062,0.178140216376624
"VAST_Selected",28,50,3,"real",1,0.94145731909459,3.37956216224539e-05,0,TRUE,0.277932976008469,0.19454366562779
"Covariate_Only",29,50,3,"real",1,0.984303208660174,0.237839818250202,0.000151176201528697,TRUE,0.301819988351809,0.208310959416693
"Covariate_Only",29,50,3,"false_1",0,0.292529269245674,0.235202996892611,0.220038802871395,FALSE,0.301819988351809,0.208310959416693
"Covariate_Only",29,50,3,"false_2",0,-0.11381422472474,0.269887896984719,0.675245046900694,FALSE,0.301819988351809,0.208310959416693
"Covariate_Only",29,50,3,"false_3",0,-0.0172994742116214,0.176021679441534,0.922146150358323,FALSE,0.301819988351809,0.208310959416693
"VAST_GMRF",29,50,3,"real",1,1.14347300550968,0.29286389573459,9.44391567931913e-05,TRUE,0.304271887804721,0.21397560286312
"VAST_GMRF",29,50,3,"false_1",0,0.215124198917696,0.328273634611142,0.512261902138991,FALSE,0.304271887804721,0.21397560286312
"VAST_GMRF",29,50,3,"false_2",0,-0.130881741753546,0.310132385305228,0.673011190063583,FALSE,0.304271887804721,0.21397560286312
"VAST_GMRF",29,50,3,"false_3",0,-0.0222890539661277,0.232826991115214,0.92373321906485,FALSE,0.304271887804721,0.21397560286312
"VAST_RSR",29,50,3,"real",1,0.984303208660174,0.17621877225675,2.32775850816935e-08,TRUE,0.301819988351809,0.208310959416693
"VAST_RSR",29,50,3,"false_1",0,0.292529269245674,0.1742651152715,0.0932212454990824,FALSE,0.301819988351809,0.208310959416693
"VAST_RSR",29,50,3,"false_2",0,-0.11381422472474,0.199963631840536,0.569237640693778,FALSE,0.301819988351809,0.208310959416693
"VAST_RSR",29,50,3,"false_3",0,-0.0172994742116213,0.130416868251757,0.894472148497568,FALSE,0.301819988351809,0.208310959416693
"VAST_Selected",29,50,3,"real",1,0.955095766927289,0.163816534841442,5.53354595478339e-09,TRUE,0.307032580713342,0.219196437203478
"Covariate_Only",30,50,3,"real",1,0.933330350327649,0.20399210160768,3.72715282348894e-05,TRUE,0.302557584783609,0.203421847454906
"Covariate_Only",30,50,3,"false_1",0,0.11732436403373,0.250632718061843,0.641963432008467,FALSE,0.302557584783609,0.203421847454906
"Covariate_Only",30,50,3,"false_2",0,-0.00428449823924713,0.168726854876939,0.979853687670328,FALSE,0.302557584783609,0.203421847454906
"Covariate_Only",30,50,3,"false_3",0,0.307135338551374,0.21718047693953,0.164186725293778,FALSE,0.302557584783609,0.203421847454906
"VAST_GMRF",30,50,3,"real",1,0.93333035032247,0.20399232595534,4.75490613227603e-06,TRUE,0.302557584783609,0.203421847454815
"VAST_GMRF",30,50,3,"false_1",0,0.11732436402693,0.250632993707263,0.639704349660275,FALSE,0.302557584783609,0.203421847454815
"VAST_GMRF",30,50,3,"false_2",0,-0.0042844982411155,0.168727040444179,0.979741435393725,FALSE,0.302557584783609,0.203421847454815
"VAST_GMRF",30,50,3,"false_3",0,0.307135338550047,0.217180715794741,0.157305390660197,FALSE,0.302557584783609,0.203421847454815
"VAST_RSR",30,50,3,"real",1,0.933330350327648,0.203992325954028,4.75490613105478e-06,TRUE,0.302557584783609,0.203421847454906
"VAST_RSR",30,50,3,"false_1",0,0.11732436403373,0.250632993702589,0.63970434963463,FALSE,0.302557584783609,0.203421847454906
"VAST_RSR",30,50,3,"false_2",0,-0.00428449823924701,0.168727040439289,0.979741435401971,FALSE,0.302557584783609,0.203421847454906
"VAST_RSR",30,50,3,"false_3",0,0.307135338551374,0.217180715790185,0.157305390649694,FALSE,0.302557584783609,0.203421847454906
"VAST_Selected",30,50,3,"real",1,0.939784890952642,0.190822564671144,8.4397077959597e-07,TRUE,0.30955654769433,0.20431028909673
"Covariate_Only",31,50,3,"real",1,1.36275914516137,0.132019191077727,1.90635395186242e-13,TRUE,0.222313182352426,0.161118679049599
